-69.122314,-69.213867,-69.122314,-69.244385,-69.152832,-69.18335,-69.152832,-69.213867,-69.244385,-69.213867,-69.18335,-69.122314,-69.122314
-69.18335,-69.152832,-69.152832,-69.152832,-69.18335,-69.122314,-69.18335,-69.18335,-69.213867,-69.213867,-69.152832,-69.18335,-69.122314
-69.152832,-69.122314,-69.152832,-69.152832,-69.213867,-69.213867,-69.213867,-69.152832,-69.152832,-69.091797,-69.213867,-69.152832,-69.213867
-69.152832,-69.244385,-69.122314,-69.152832,-69.122314,-69.18335,-69.18335,-69.122314,-69.152832,-69.213867,-69.122314,-69.091797,-69.213867
-69.18335,-69.18335,-69.18335,-69.18335,-69.152832,-69.061279,-69.152832,-69.122314,-69.152832,-69.18335,-69.122314,-69.18335,-69.18335
-69.152832,-69.091797,-69.213867,-69.152832,-69.213867,-69.18335,-69.152832,-69.18335,-69.122314,-69.213867,-69.213867,-69.122314,-69.122314
-69.122314,-69.18335,-69.152832,-69.18335,-69.18335,-69.18335,-69.122314,-69.18335,-69.18335,-69.18335,-69.18335,-69.213867,-69.152832
-69.213867,-69.18335,-69.122314,-69.152832,-69.213867,-69.18335,-69.152832,-69.152832,-69.152832,-69.122314,-69.18335,-69.213867,-69.122314
-69.152832,-69.18335,-69.18335,-69.213867,-69.091797,-69.18335,-69.152832,-69.122314,-69.122314,-69.152832,-69.18335,-69.122314,-69.152832
-69.18335,-69.18335,-69.122314,-69.152832,-69.061279,-69.152832,-69.122314,-69.18335,-69.152832,-69.122314,-69.152832,-69.091797,-69.18335
-69.213867,-69.122314,-69.152832,-69.122314,-69.152832,-69.152832,-69.18335,-69.152832,-69.152832,-69.18335,-69.152832,-69.213867,-69.152832
-69.18335,-69.122314,-69.122314,-69.18335,-69.122314,-69.152832,-69.152832,-69.152832,-69.152832,-69.152832,-69.152832,-69.213867,-69.18335
-69.18335,-69.122314,-69.152832,-69.152832,-69.18335,-69.18335,-69.152832,-69.152832,-69.18335,-69.18335,-69.213867,-69.213867,-69.18335
-69.213867,-69.152832,-69.213867,-69.18335,-69.152832,-69.152832,-69.152832,-69.18335,-69.18335,-69.18335,-69.18335,-69.122314,-69.18335
-69.244385,-69.18335,-69.122314,-69.152832,-69.152832,-69.18335,-69.152832,-69.152832,-69.152832,-69.18335,-69.18335,-69.122314,-69.18335
-69.213867,-69.18335,-69.122314,-69.244385,-69.18335,-69.18335,-69.122314,-69.152832,-69.152832,-69.18335,-69.152832,-69.122314,-69.18335
-69.122314,-69.18335,-69.18335,-69.152832,-69.18335,-69.18335,-69.18335,-69.213867,-69.244385,-69.152832,-69.152832,-69.122314,-69.152832
-69.18335,-69.122314,-69.244385,-69.152832,-69.213867,-69.18335,-69.18335,-69.18335,-69.122314,-69.091797,-69.213867,-69.18335,-69.152832
-69.152832,-69.213867,-69.18335,-69.213867,-69.152832,-69.152832,-69.18335,-69.152832,-69.152832,-69.213867,-69.152832,-69.152832,-69.152832
-69.213867,-69.152832,-69.122314,-69.152832,-69.122314,-69.18335,-69.213867,-69.18335,-69.18335,-69.18335,-69.18335,-69.152832,-69.213867
-69.244385,-69.18335,-69.122314,-69.213867,-69.152832,-69.18335,-69.091797,-69.18335,-69.152832,-69.152832,-69.122314,-69.18335,-69.091797
-69.152832,-69.18335,-69.152832,-69.152832,-69.152832,-69.122314,-69.122314,-69.274902,-69.152832,-69.213867,-69.122314,-69.152832,-69.152832
-69.213867,-69.122314,-69.152832,-69.122314,-69.244385,-69.152832,-69.213867,-69.18335,-69.152832,-69.091797,-69.213867,-69.152832,-69.213867
-69.213867,-69.152832,-69.152832,-69.122314,-69.122314,-69.244385,-69.18335,-69.122314,-69.091797,-69.091797,-69.152832,-69.18335,-69.213867
-69.244385,-69.244385,-69.122314,-69.213867,-69.122314,-69.091797,-69.213867,-69.122314,-69.091797,-69.18335,-69.091797,-69.122314,-69.152832
-69.213867,-69.122314,-69.18335,-69.152832,-69.18335,-69.18335,-69.122314,-69.18335,-69.152832,-69.18335,-69.213867,-69.152832,-69.18335
-69.244385,-69.213867,-69.122314,-69.213867,-69.18335,-69.244385,-69.122314,-69.18335,-69.18335,-69.122314,-69.213867,-69.152832,-69.122314
-69.213867,-69.244385,-69.152832,-69.18335,-69.18335,-69.18335,-69.122314,-69.152832,-69.18335,-69.152832,-69.213867,-69.244385,-69.152832
-69.213867,-69.213867,-69.152832,-69.18335,-69.122314,-69.18335,-69.18335,-69.18335,-69.18335,-69.091797,-69.213867,-69.152832,-69.152832
-69.274902,-69.213867,-69.152832,-69.213867,-69.091797,-69.152832,-69.122314,-69.18335,-69.18335,-69.091797,-69.122314,-69.152832,-69.18335
-69.18335,-69.122314,-69.18335,-69.18335,-69.122314,-69.18335,-69.091797,-69.122314,-69.122314,-69.18335,-69.122314,-69.213867,-69.18335
-69.274902,-69.152832,-69.18335,-69.091797,-69.152832,-69.122314,-69.122314,-69.18335,-69.152832,-69.18335,-69.091797,-69.18335,-69.18335
-69.335938,-69.152832,-69.061279,-69.213867,-69.18335,-69.152832,-69.18335,-69.18335,-69.122314,-69.18335,-69.152832,-69.213867,-69.18335
-69.30542,-69.122314,-69.244385,-69.152832,-69.18335,-69.213867,-69.122314,-69.18335,-69.18335,-69.122314,-69.122314,-69.18335,-69.122314
-69.244385,-69.152832,-69.18335,-69.152832,-69.18335,-69.18335,-69.18335,-69.152832,-69.18335,-69.18335,-69.152832,-69.152832,-69.152832
-69.18335,-69.18335,-69.122314,-69.213867,-69.122314,-69.152832,-69.18335,-69.122314,-69.152832,-69.18335,-69.152832,-69.091797,-69.18335
-69.18335,-69.18335,-69.213867,-69.213867,-69.152832,-69.18335,-69.152832,-69.18335,-69.213867,-69.152832,-69.122314,-69.152832,-69.18335
-69.213867,-69.213867,-69.213867,-69.061279,-69.122314,-69.18335,-69.122314,-69.213867,-69.122314,-69.122314,-69.152832,-69.18335,-69.18335
-69.244385,-69.152832,-69.18335,-69.152832,-69.152832,-69.152832,-69.18335,-69.152832,-69.091797,-69.18335,-69.18335,-69.18335,-69.152832
-69.274902,-69.152832,-69.213867,-69.244385,-69.213867,-69.152832,-69.18335,-69.18335,-69.18335,-69.152832,-69.152832,-69.18335,-69.213867
-69.244385,-69.18335,-69.122314,-69.213867,-69.152832,-69.18335,-69.122314,-69.213867,-69.152832,-69.152832,-69.18335,-69.18335,-69.213867
-69.274902,-69.18335,-69.152832,-69.152832,-69.152832,-69.152832,-69.122314,-69.18335,-69.213867,-69.213867,-69.091797,-69.18335,-69.122314
-69.274902,-69.18335,-69.122314,-69.091797,-69.213867,-69.152832,-69.213867,-69.18335,-69.122314,-69.18335,-69.152832,-69.18335,-69.122314
-69.213867,-69.18335,-69.18335,-69.091797,-69.18335,-69.274902,-69.213867,-69.18335,-69.122314,-69.122314,-69.213867,-69.18335,-69.213867
-69.213867,-69.244385,-69.18335,-69.091797,-69.091797,-69.152832,-69.213867,-69.152832,-69.122314,-69.18335,-69.091797,-69.18335,-69.152832
-69.274902,-69.18335,-69.213867,-69.122314,-69.244385,-69.152832,-69.18335,-69.122314,-69.122314,-69.18335,-69.152832,-69.18335,-69.152832
-69.244385,-69.122314,-69.152832,-69.152832,-69.213867,-69.213867,-69.152832,-69.152832,-69.152832,-69.244385,-69.213867,-69.152832,-69.061279
-69.244385,-69.18335,-69.152832,-69.152832,-69.244385,-69.18335,-69.122314,-69.213867,-69.18335,-69.18335,-69.213867,-69.213867,-69.122314
-69.274902,-69.213867,-69.152832,-69.18335,-69.152832,-69.152832,-69.122314,-69.152832,-69.152832,-69.152832,-69.152832,-69.122314,-69.091797
-69.274902,-69.18335,-69.152832,-69.122314,-69.091797,-69.18335,-69.18335,-69.18335,-69.18335,-69.152832,-69.122314,-69.122314,-69.122314
-69.213867,-69.152832,-69.18335,-69.122314,-69.122314,-69.122314,-69.213867,-69.244385,-69.18335,-69.152832,-69.152832,-69.18335,-69.152832
-69.244385,-69.152832,-69.213867,-69.091797,-69.122314,-69.091797,-69.18335,-69.152832,-69.122314,-69.18335,-69.122314,-69.213867,-69.122314
-69.30542,-69.122314,-69.152832,-69.122314,-69.18335,-69.122314,-69.152832,-69.152832,-69.18335,-69.152832,-69.091797,-69.18335,-69.122314
-69.30542,-69.122314,-69.213867,-69.122314,-69.152832,-69.122314,-69.122314,-69.213867,-69.122314,-69.18335,-69.152832,-69.152832,-69.122314
-69.274902,-69.152832,-69.18335,-69.122314,-69.152832,-69.152832,-69.18335,-69.18335,-69.152832,-69.152832,-69.18335,-69.152832,-69.152832
-69.18335,-69.152832,-69.091797,-69.18335,-69.18335,-69.152832,-69.18335,-69.152832,-69.152832,-69.152832,-69.152832,-69.122314,-69.122314
-69.213867,-69.18335,-69.152832,-69.18335,-69.18335,-69.122314,-69.152832,-69.152832,-69.244385,-69.152832,-69.18335,-69.152832,-69.152832
-69.213867,-69.152832,-69.18335,-69.061279,-69.152832,-69.122314,-69.18335,-69.244385,-69.18335,-69.152832,-69.18335,-69.18335,-69.152832
-69.244385,-69.152832,-69.18335,-69.091797,-69.18335,-69.122314,-69.122314,-69.091797,-69.091797,-69.152832,-69.122314,-69.18335,-69.122314
-69.244385,-69.152832,-69.18335,-69.18335,-69.213867,-69.091797,-69.213867,-69.122314,-69.18335,-69.152832,-69.18335,-69.152832,-69.122314
-69.244385,-69.213867,-69.152832,-69.152832,-69.213867,-69.122314,-69.18335,-69.244385,-69.18335,-69.122314,-69.122314,-69.152832,-69.152832
-69.244385,-69.18335,-69.091797,-69.18335,-69.18335,-69.152832,-69.152832,-69.244385,-69.213867,-69.244385,-69.122314,-69.18335,-69.061279
-69.274902,-69.18335,-69.152832,-69.122314,-69.213867,-69.122314,-69.213867,-69.213867,-69.152832,-69.18335,-69.152832,-69.152832,-69.122314
-69.244385,-69.152832,-69.18335,-69.122314,-69.18335,-69.152832,-69.152832,-69.18335,-69.152832,-69.091797,-69.244385,-69.18335,-69.152832
-69.274902,-69.213867,-69.152832,-69.18335,-69.122314,-69.152832,-69.213867,-69.122314,-69.122314,-69.152832,-69.122314,-69.18335,-69.18335
-69.274902,-69.122314,-69.213867,-69.122314,-69.213867,-69.061279,-69.213867,-69.122314,-69.152832,-69.18335,-69.122314,-69.18335,-69.152832
-69.244385,-69.152832,-69.152832,-69.18335,-69.244385,-69.091797,-69.122314,-69.122314,-69.122314,-69.213867,-69.244385,-69.122314,-69.091797
-69.274902,-69.213867,-69.122314,-69.122314,-69.213867,-69.18335,-69.122314,-69.152832,-69.18335,-69.213867,-69.213867,-69.18335,-69.122314
